"Year","Monthly_MSL","Linear_Trend","High_Conf","Low_Conf"
1945-12-01,-0.001,-0.131,-0.126,-0.135
1946-01-01,-0.125,-0.13,-0.126,-0.134
1946-02-01,-0.159,-0.13,-0.126,-0.134
1946-03-01,-0.071,-0.13,-0.126,-0.134
1946-04-01,-0.121,-0.13,-0.126,-0.134
1946-05-01,-0.11,-0.129,-0.125,-0.134
1946-06-01,-0.136,-0.129,-0.125,-0.133
1946-07-01,-0.122,-0.129,-0.125,-0.133
1946-08-01,-0.084,-0.129,-0.125,-0.133
1946-09-01,-0.109,-0.128,-0.124,-0.133
1946-10-01,-0.097,-0.128,-0.124,-0.132
1946-11-01,-0.117,-0.128,-0.124,-0.132
1946-12-01,-0.187,-0.128,-0.124,-0.132
1947-01-01,-0.131,-0.127,-0.123,-0.132
1947-02-01,-0.217,-0.127,-0.123,-0.131
1947-03-01,-0.156,-0.127,-0.123,-0.131
1947-04-01,-0.145,-0.127,-0.123,-0.131
1947-05-01,-0.119,-0.126,-0.122,-0.131
1947-06-01,-0.084,-0.126,-0.122,-0.13
1947-07-01,-0.119,-0.126,-0.122,-0.13
1947-08-01,-0.1,-0.126,-0.122,-0.13
1947-09-01,-0.121,-0.125,-0.121,-0.13
1947-10-01,-0.155,-0.125,-0.121,-0.129
1947-11-01,0.002,-0.125,-0.121,-0.129
1947-12-01,-0.229,-0.125,-0.121,-0.129
1948-01-01,-0.141,-0.125,-0.12,-0.129
1948-02-01,-0.083,-0.124,-0.12,-0.128
1948-03-01,-0.065,-0.124,-0.12,-0.128
1948-04-01,-0.16,-0.124,-0.12,-0.128
1948-05-01,-0.083,-0.124,-0.119,-0.128
1948-06-01,-0.072,-0.123,-0.119,-0.127
1948-07-01,-0.101,-0.123,-0.119,-0.127
1948-08-01,-0.133,-0.123,-0.119,-0.127
1948-09-01,-0.127,-0.123,-0.118,-0.127
1948-10-01,-0.036,-0.122,-0.118,-0.126
1948-11-01,-0.08,-0.122,-0.118,-0.126
1948-12-01,-0.034,-0.122,-0.118,-0.126
1949-01-01,-0.04,-0.122,-0.117,-0.126
1949-02-01,-0.055,-0.121,-0.117,-0.125
1949-03-01,-0.177,-0.121,-0.117,-0.125
1949-04-01,-0.139,-0.121,-0.117,-0.125
1949-05-01,-0.119,-0.121,-0.116,-0.125
1949-06-01,-0.161,-0.12,-0.116,-0.125
1949-07-01,-0.125,-0.12,-0.116,-0.124
1949-08-01,-0.115,-0.12,-0.116,-0.124
1949-09-01,-0.154,-0.12,-0.116,-0.124
1949-10-01,-0.087,-0.119,-0.115,-0.124
1949-11-01,-0.105,-0.119,-0.115,-0.123
1949-12-01,-0.226,-0.119,-0.115,-0.123
1950-01-01,-0.168,-0.119,-0.115,-0.123
1950-02-01,-0.113,-0.118,-0.114,-0.123
1950-03-01,-0.29,-0.118,-0.114,-0.122
1950-04-01,-0.185,-0.118,-0.114,-0.122
1950-05-01,-0.199,-0.118,-0.114,-0.122
1950-06-01,-0.216,-0.117,-0.113,-0.122
1950-07-01,-0.192,-0.117,-0.113,-0.121
1950-08-01,-0.157,-0.117,-0.113,-0.121
1950-09-01,-0.118,-0.117,-0.113,-0.121
1950-10-01,-0.127,-0.116,-0.112,-0.121
1950-11-01,-0.047,-0.116,-0.112,-0.12
1950-12-01,-0.041,-0.116,-0.112,-0.12
1951-01-01,-0.122,-0.116,-0.112,-0.12
1951-02-01,-0.11,-0.116,-0.111,-0.12
1951-03-01,0.021,-0.115,-0.111,-0.119
1951-04-01,-0.112,-0.115,-0.111,-0.119
1951-05-01,-0.071,-0.115,-0.111,-0.119
1951-06-01,-0.045,-0.115,-0.11,-0.119
1951-07-01,-0.134,-0.114,-0.11,-0.118
1951-08-01,-0.103,-0.114,-0.11,-0.118
1951-09-01,-0.13,-0.114,-0.11,-0.118
1951-10-01,-0.075,-0.114,-0.109,-0.118
1951-11-01,-0.117,-0.113,-0.109,-0.117
1951-12-01,-0.153,-0.113,-0.109,-0.117
1952-01-01,-0.07,-0.113,-0.109,-0.117
1952-02-01,-0.074,-0.113,-0.108,-0.117
1952-03-01,-0.062,-0.112,-0.108,-0.117
1952-04-01,-0.099,-0.112,-0.108,-0.116
1952-05-01,-0.074,-0.112,-0.108,-0.116
1952-06-01,-0.115,-0.112,-0.107,-0.116
1952-07-01,-0.153,-0.111,-0.107,-0.116
1952-08-01,-0.145,-0.111,-0.107,-0.115
1952-09-01,-0.109,-0.111,-0.107,-0.115
1952-10-01,-0.197,-0.111,-0.106,-0.115
1952-11-01,-0.083,-0.11,-0.106,-0.115
1952-12-01,0.011,-0.11,-0.106,-0.114
1953-01-01,0.027,-0.11,-0.106,-0.114
1953-02-01,-0.153,-0.11,-0.105,-0.114
1953-03-01,-0.062,-0.109,-0.105,-0.114
1953-04-01,-0.099,-0.109,-0.105,-0.113
1953-05-01,-0.046,-0.109,-0.105,-0.113
1953-06-01,-0.142,-0.109,-0.105,-0.113
1953-07-01,-0.122,-0.108,-0.104,-0.113
1953-08-01,-0.115,-0.108,-0.104,-0.112
1953-09-01,-0.121,-0.108,-0.104,-0.112
1953-10-01,-0.087,-0.108,-0.104,-0.112
1953-11-01,-0.056,-0.107,-0.103,-0.112
1953-12-01,-0.181,-0.107,-0.103,-0.111
1954-01-01,-0.095,-0.107,-0.103,-0.111
1954-02-01,-0.07,-0.107,-0.103,-0.111
1954-03-01,-0.174,-0.107,-0.102,-0.111
1954-04-01,-0.16,-0.106,-0.102,-0.11
1954-05-01,-0.052,-0.106,-0.102,-0.11
1954-06-01,-0.088,-0.106,-0.102,-0.11
1954-07-01,-0.11,-0.106,-0.101,-0.11
1954-08-01,-0.148,-0.105,-0.101,-0.109
1954-09-01,-0.13,-0.105,-0.101,-0.109
1954-10-01,-0.115,-0.105,-0.101,-0.109
1954-11-01,-0.126,-0.105,-0.1,-0.109
1954-12-01,-0.153,-0.104,-0.1,-0.109
1955-01-01,-0.104,-0.104,-0.1,-0.108
1955-02-01,-0.119,-0.104,-0.1,-0.108
1955-03-01,-0.159,-0.104,-0.099,-0.108
1955-04-01,-0.023,-0.103,-0.099,-0.108
1955-05-01,-0.125,-0.103,-0.099,-0.107
1955-06-01,-0.078,-0.103,-0.099,-0.107
1955-07-01,-0.098,-0.103,-0.098,-0.107
1955-08-01,-0.042,-0.102,-0.098,-0.107
1955-09-01,-0.115,-0.102,-0.098,-0.106
1955-10-01,-0.014,-0.102,-0.098,-0.106
1955-11-01,-0.086,-0.102,-0.097,-0.106
1955-12-01,-0.19,-0.101,-0.097,-0.106
1956-01-01,-0.003,-0.101,-0.097,-0.105
1956-02-01,-0.113,-0.101,-0.097,-0.105
1956-03-01,-0.053,-0.101,-0.096,-0.105
1956-04-01,-0.063,-0.1,-0.096,-0.105
1956-05-01,-0.156,-0.1,-0.096,-0.104
1956-06-01,-0.115,-0.1,-0.096,-0.104
1956-07-01,-0.089,-0.1,-0.095,-0.104
1956-08-01,-0.051,-0.099,-0.095,-0.104
1956-09-01,-0.057,-0.099,-0.095,-0.103
1956-10-01,-0.045,-0.099,-0.095,-0.103
1956-11-01,-0.077,-0.099,-0.094,-0.103
1956-12-01,-0.077,-0.098,-0.094,-0.103
1957-01-01,-0.189,-0.098,-0.094,-0.102
1957-02-01,-0.074,-0.098,-0.094,-0.102
1957-03-01,-0.031,-0.098,-0.093,-0.102
1957-04-01,-0.197,-0.097,-0.093,-0.102
1957-05-01,-0.132,-0.097,-0.093,-0.101
1957-06-01,-0.133,-0.097,-0.093,-0.101
1957-07-01,-0.134,-0.097,-0.093,-0.101
1957-08-01,-0.136,-0.097,-0.092,-0.101
1957-09-01,-0.151,-0.096,-0.092,-0.101
1957-10-01,-0.081,-0.096,-0.092,-0.1
1957-11-01,-0.123,-0.096,-0.092,-0.1
1957-12-01,-0.117,-0.096,-0.091,-0.1
1958-01-01,0,-0.095,-0.091,-0.1
1958-02-01,-0.077,-0.095,-0.091,-0.099
1958-03-01,0.1,-0.095,-0.091,-0.099
1958-04-01,0.016,-0.095,-0.09,-0.099
1958-05-01,-0.107,-0.094,-0.09,-0.099
1958-06-01,-0.097,-0.094,-0.09,-0.098
1958-07-01,-0.064,-0.094,-0.09,-0.098
1958-08-01,-0.078,-0.094,-0.089,-0.098
1958-09-01,-0.063,-0.093,-0.089,-0.098
1958-10-01,-0.011,-0.093,-0.089,-0.097
1958-11-01,-0.129,-0.093,-0.089,-0.097
1958-12-01,-0.153,-0.093,-0.088,-0.097
1959-01-01,-0.159,-0.092,-0.088,-0.097
1959-02-01,-0.183,-0.092,-0.088,-0.096
1959-03-01,-0.132,-0.092,-0.088,-0.096
1959-04-01,-0.066,-0.092,-0.087,-0.096
1959-05-01,-0.211,-0.091,-0.087,-0.096
1959-06-01,-0.121,-0.091,-0.087,-0.095
1959-07-01,-0.144,-0.091,-0.087,-0.095
1959-08-01,-0.118,-0.091,-0.086,-0.095
1959-09-01,-0.118,-0.09,-0.086,-0.095
1959-10-01,-0.063,-0.09,-0.086,-0.094
1959-11-01,-0.114,-0.09,-0.086,-0.094
1959-12-01,-0.019,-0.09,-0.085,-0.094
1960-01-01,0.018,-0.089,-0.085,-0.094
1960-02-01,-0.064,-0.089,-0.085,-0.094
1960-03-01,-0.071,-0.089,-0.085,-0.093
1960-04-01,-0.09,-0.089,-0.084,-0.093
1960-05-01,-0.067,-0.088,-0.084,-0.093
1960-06-01,-0.036,-0.088,-0.084,-0.093
1960-07-01,-0.073,-0.088,-0.084,-0.092
1960-08-01,-0.045,-0.088,-0.083,-0.092
1960-09-01,-0.014,-0.088,-0.083,-0.092
1960-10-01,-0.057,-0.087,-0.083,-0.092
1960-11-01,-0.099,-0.087,-0.083,-0.091
1960-12-01,-0.147,-0.087,-0.082,-0.091
1961-01-01,-0.119,-0.087,-0.082,-0.091
1961-02-01,0.009,-0.086,-0.082,-0.091
1961-03-01,0.012,-0.086,-0.082,-0.09
1961-04-01,-0.023,-0.086,-0.081,-0.09
1961-05-01,-0.083,-0.086,-0.081,-0.09
1961-06-01,-0.127,-0.085,-0.081,-0.09
1961-07-01,-0.07,-0.085,-0.081,-0.089
1961-08-01,-0.185,-0.085,-0.08,-0.089
1961-09-01,-0.099,-0.085,-0.08,-0.089
1961-10-01,-0.118,-0.084,-0.08,-0.089
1961-11-01,-0.159,-0.084,-0.08,-0.088
1961-12-01,-0.101,-0.084,-0.079,-0.088
1962-01-01,-0.183,-0.084,-0.079,-0.088
1962-02-01,0.009,-0.083,-0.079,-0.088
1962-03-01,0.13,-0.083,-0.079,-0.087
1962-04-01,-0.109,-0.083,-0.079,-0.087
1962-05-01,-0.049,-0.083,-0.078,-0.087
1962-06-01,-0.045,-0.082,-0.078,-0.087
1962-07-01,-0.034,-0.082,-0.078,-0.087
1962-08-01,-0.069,-0.082,-0.078,-0.086
1962-09-01,-0.09,-0.082,-0.077,-0.086
1962-10-01,-0.081,-0.081,-0.077,-0.086
1962-11-01,-0.019,-0.081,-0.077,-0.086
1962-12-01,-0.089,-0.081,-0.077,-0.085
1963-01-01,0,-0.081,-0.076,-0.085
1963-02-01,-0.223,-0.08,-0.076,-0.085
1963-03-01,-0.092,-0.08,-0.076,-0.085
1963-04-01,-0.127,-0.08,-0.076,-0.084
1963-05-01,-0.174,-0.08,-0.075,-0.084
1963-06-01,-0.115,-0.079,-0.075,-0.084
1963-07-01,-0.089,-0.079,-0.075,-0.084
1963-08-01,-0.124,-0.079,-0.075,-0.083
1963-09-01,-0.136,-0.079,-0.074,-0.083
1963-10-01,-0.148,-0.078,-0.074,-0.083
1963-11-01,-0.056,-0.078,-0.074,-0.083
1963-12-01,-0.175,-0.078,-0.074,-0.082
1964-01-01,-0.104,-0.078,-0.073,-0.082
1964-02-01,-0.116,-0.078,-0.073,-0.082
1964-03-01,-0.065,-0.077,-0.073,-0.082
1964-04-01,-0.154,-0.077,-0.073,-0.081
1964-05-01,-0.11,-0.077,-0.072,-0.081
1964-06-01,-0.149,-0.077,-0.072,-0.081
1964-07-01,-0.067,-0.076,-0.072,-0.081
1964-08-01,-0.081,-0.076,-0.072,-0.081
1964-09-01,-0.045,-0.076,-0.071,-0.08
1964-10-01,-0.054,-0.076,-0.071,-0.08
1964-11-01,0.005,-0.075,-0.071,-0.08
1964-12-01,-0.089,-0.075,-0.071,-0.08
1965-01-01,-0.022,-0.075,-0.07,-0.079
1965-02-01,-0.074,-0.075,-0.07,-0.079
1965-03-01,-0.095,-0.074,-0.07,-0.079
1965-04-01,-0.072,-0.074,-0.07,-0.079
1965-05-01,-0.11,-0.074,-0.069,-0.078
1965-06-01,-0.078,-0.074,-0.069,-0.078
1965-07-01,-0.064,-0.073,-0.069,-0.078
1965-08-01,-0.136,-0.073,-0.069,-0.078
1965-09-01,-0.093,-0.073,-0.068,-0.077
1965-10-01,-0.112,-0.073,-0.068,-0.077
1965-11-01,-0.077,-0.072,-0.068,-0.077
1965-12-01,-0.022,-0.072,-0.068,-0.077
1966-01-01,-0.137,-0.072,-0.067,-0.076
1966-02-01,-0.101,-0.072,-0.067,-0.076
1966-03-01,-0.089,-0.071,-0.067,-0.076
1966-04-01,-0.09,-0.071,-0.067,-0.076
1966-05-01,-0.135,-0.071,-0.066,-0.075
1966-06-01,-0.115,-0.071,-0.066,-0.075
1966-07-01,-0.079,-0.07,-0.066,-0.075
1966-08-01,-0.084,-0.07,-0.066,-0.075
1966-09-01,-0.017,-0.07,-0.065,-0.074
1966-10-01,-0.148,-0.07,-0.065,-0.074
1966-11-01,-0.004,-0.069,-0.065,-0.074
1966-12-01,-0.047,-0.069,-0.065,-0.074
1967-01-01,0.006,-0.069,-0.064,-0.074
1967-02-01,-0.043,-0.069,-0.064,-0.073
1967-03-01,0.005,-0.069,-0.064,-0.073
1967-04-01,0.01,-0.068,-0.064,-0.073
1967-05-01,-0.013,-0.068,-0.063,-0.073
1967-06-01,-0.036,-0.068,-0.063,-0.072
1967-07-01,-0.019,-0.068,-0.063,-0.072
1967-08-01,-0.057,-0.067,-0.063,-0.072
1967-09-01,-0.075,-0.067,-0.063,-0.072
1967-10-01,-0.139,-0.067,-0.062,-0.071
1967-11-01,-0.138,-0.067,-0.062,-0.071
1967-12-01,0.008,-0.066,-0.062,-0.071
1968-01-01,-0.095,-0.066,-0.062,-0.071
1968-02-01,-0.092,-0.066,-0.061,-0.07
1968-03-01,-0.083,-0.066,-0.061,-0.07
1968-04-01,-0.093,-0.065,-0.061,-0.07
1968-05-01,-0.046,-0.065,-0.061,-0.07
1968-06-01,-0.024,-0.065,-0.06,-0.069
1968-07-01,-0.079,-0.065,-0.06,-0.069
1968-08-01,-0.093,-0.064,-0.06,-0.069
1968-09-01,-0.075,-0.064,-0.06,-0.069
1968-10-01,-0.136,-0.064,-0.059,-0.068
1968-11-01,-0.031,-0.064,-0.059,-0.068
1968-12-01,-0.205,-0.063,-0.059,-0.068
1969-01-01,-0.128,-0.063,-0.059,-0.068
1969-02-01,0.006,-0.063,-0.058,-0.068
1969-03-01,-0.053,-0.063,-0.058,-0.067
1969-04-01,-0.102,-0.062,-0.058,-0.067
1969-05-01,-0.107,-0.062,-0.058,-0.067
1969-06-01,-0.042,-0.062,-0.057,-0.067
1969-07-01,-0.015,-0.062,-0.057,-0.066
1969-08-01,-0.06,-0.061,-0.057,-0.066
1969-09-01,-0.045,-0.061,-0.057,-0.066
1969-10-01,-0.045,-0.061,-0.056,-0.066
1969-11-01,0.039,-0.061,-0.056,-0.065
1969-12-01,0.036,-0.06,-0.056,-0.065
1970-01-01,-0.061,-0.06,-0.056,-0.065
1970-02-01,-0.046,-0.06,-0.055,-0.065
1970-03-01,-0.08,-0.06,-0.055,-0.064
1970-04-01,-0.048,-0.06,-0.055,-0.064
1970-05-01,-0.113,-0.059,-0.055,-0.064
1970-06-01,-0.075,-0.059,-0.054,-0.064
1970-07-01,-0.083,-0.059,-0.054,-0.063
1970-08-01,-0.048,-0.059,-0.054,-0.063
1970-09-01,-0.084,-0.058,-0.054,-0.063
1970-10-01,-0.036,-0.058,-0.053,-0.063
1970-11-01,0.066,-0.058,-0.053,-0.062
1970-12-01,0.017,-0.058,-0.053,-0.062
1971-01-01,-0.08,-0.057,-0.053,-0.062
1971-02-01,-0.043,-0.057,-0.052,-0.062
1971-03-01,-0.086,-0.057,-0.052,-0.062
1971-04-01,-0.069,-0.057,-0.052,-0.061
1971-05-01,-0.037,-0.056,-0.052,-0.061
1971-06-01,-0.039,-0.056,-0.051,-0.061
1971-07-01,-0.083,-0.056,-0.051,-0.061
1971-08-01,-0.103,-0.056,-0.051,-0.06
1971-09-01,-0.035,-0.055,-0.051,-0.06
1971-10-01,0.05,-0.055,-0.05,-0.06
1971-11-01,0.023,-0.055,-0.05,-0.06
1971-12-01,-0.074,-0.055,-0.05,-0.059
1972-01-01,-0.089,-0.054,-0.05,-0.059
1972-02-01,-0.061,-0.054,-0.049,-0.059
1972-03-01,-0.022,-0.054,-0.049,-0.059
1972-04-01,-0.038,-0.054,-0.049,-0.058
1972-05-01,0.006,-0.053,-0.049,-0.058
1972-06-01,-0.005,-0.053,-0.048,-0.058
1972-07-01,-0.04,-0.053,-0.048,-0.058
1972-08-01,-0.054,-0.053,-0.048,-0.057
1972-09-01,-0.008,-0.052,-0.048,-0.057
1972-10-01,-0.063,-0.052,-0.047,-0.057
1972-11-01,0.103,-0.052,-0.047,-0.057
1972-12-01,0.051,-0.052,-0.047,-0.056
1973-01-01,0,-0.051,-0.047,-0.056
1973-02-01,0.058,-0.051,-0.046,-0.056
1973-03-01,0.088,-0.051,-0.046,-0.056
1973-04-01,0.004,-0.051,-0.046,-0.056
1973-05-01,-0.007,-0.05,-0.046,-0.055
1973-06-01,-0.051,-0.05,-0.045,-0.055
1973-07-01,-0.028,-0.05,-0.045,-0.055
1973-08-01,-0.051,-0.05,-0.045,-0.055
1973-09-01,-0.063,-0.05,-0.045,-0.054
1973-10-01,-0.066,-0.049,-0.044,-0.054
1973-11-01,-0.15,-0.049,-0.044,-0.054
1973-12-01,-0.037,-0.049,-0.044,-0.054
1974-01-01,0.012,-0.049,-0.044,-0.053
1974-02-01,-0.028,-0.048,-0.043,-0.053
1974-03-01,-0.077,-0.048,-0.043,-0.053
1974-04-01,-0.112,-0.048,-0.043,-0.053
1974-05-01,-0.055,-0.048,-0.043,-0.052
1974-06-01,-0.011,-0.047,-0.043,-0.052
1974-07-01,-0.04,-0.047,-0.042,-0.052
1974-08-01,-0.09,-0.047,-0.042,-0.052
1974-09-01,-0.054,-0.047,-0.042,-0.051
1974-10-01,-0.161,-0.046,-0.042,-0.051
1974-11-01,-0.074,-0.046,-0.041,-0.051
1974-12-01,0.002,-0.046,-0.041,-0.051
1975-01-01,-0.07,-0.046,-0.041,-0.05
1975-02-01,-0.04,-0.045,-0.041,-0.05
1975-03-01,-0.071,-0.045,-0.04,-0.05
1975-04-01,-0.121,-0.045,-0.04,-0.05
1975-05-01,-0.052,-0.045,-0.04,-0.05
1975-06-01,-0.057,-0.044,-0.04,-0.049
1975-07-01,-0.061,-0.044,-0.039,-0.049
1975-08-01,-0.063,-0.044,-0.039,-0.049
1975-09-01,-0.072,-0.044,-0.039,-0.049
1975-10-01,0.019,-0.043,-0.039,-0.048
1975-11-01,-0.007,-0.043,-0.038,-0.048
1975-12-01,0.024,-0.043,-0.038,-0.048
1976-01-01,-0.064,-0.043,-0.038,-0.048
1976-02-01,-0.11,-0.042,-0.038,-0.047
1976-03-01,-0.049,-0.042,-0.037,-0.047
1976-04-01,-0.102,-0.042,-0.037,-0.047
1976-05-01,-0.132,-0.042,-0.037,-0.047
1976-06-01,-0.094,-0.041,-0.037,-0.046
1976-07-01,-0.037,-0.041,-0.036,-0.046
1976-08-01,-0.066,-0.041,-0.036,-0.046
1976-09-01,-0.087,-0.041,-0.036,-0.046
1976-10-01,-0.081,-0.041,-0.036,-0.045
1976-11-01,-0.208,-0.04,-0.035,-0.045
1976-12-01,-0.236,-0.04,-0.035,-0.045
1977-01-01,-0.214,-0.04,-0.035,-0.045
1977-02-01,-0.186,-0.04,-0.035,-0.044
1977-03-01,-0.138,-0.039,-0.034,-0.044
1977-04-01,-0.188,-0.039,-0.034,-0.044
1977-05-01,-0.119,-0.039,-0.034,-0.044
1977-06-01,-0.069,-0.039,-0.034,-0.044
1977-07-01,-0.079,-0.038,-0.033,-0.043
1977-08-01,-0.072,-0.038,-0.033,-0.043
1977-09-01,0.023,-0.038,-0.033,-0.043
1977-10-01,0.001,-0.038,-0.033,-0.043
1977-11-01,0.045,-0.037,-0.032,-0.042
1977-12-01,0.054,-0.037,-0.032,-0.042
1978-01-01,-0.034,-0.037,-0.032,-0.042
1978-02-01,0.143,-0.037,-0.032,-0.042
1978-03-01,-0.016,-0.036,-0.031,-0.041
1978-04-01,-0.002,-0.036,-0.031,-0.041
1978-05-01,0.006,-0.036,-0.031,-0.041
1978-06-01,-0.063,-0.036,-0.031,-0.041
1978-07-01,-0.019,-0.035,-0.03,-0.04
1978-08-01,-0.017,-0.035,-0.03,-0.04
1978-09-01,0.013,-0.035,-0.03,-0.04
1978-10-01,-0.045,-0.035,-0.03,-0.04
1978-11-01,0.033,-0.034,-0.029,-0.039
1978-12-01,-0.092,-0.034,-0.029,-0.039
1979-01-01,0.027,-0.034,-0.029,-0.039
1979-02-01,-0.046,-0.034,-0.029,-0.039
1979-03-01,-0.049,-0.033,-0.028,-0.039
1979-04-01,-0.032,-0.033,-0.028,-0.038
1979-05-01,-0.052,-0.033,-0.028,-0.038
1979-06-01,-0.072,-0.033,-0.028,-0.038
1979-07-01,-0.061,-0.032,-0.027,-0.038
1979-08-01,-0.042,-0.032,-0.027,-0.037
1979-09-01,-0.066,-0.032,-0.027,-0.037
1979-10-01,-0.094,-0.032,-0.027,-0.037
1979-11-01,-0.089,-0.032,-0.026,-0.037
1979-12-01,-0.114,-0.031,-0.026,-0.036
1980-01-01,-0.058,-0.031,-0.026,-0.036
1980-02-01,-0.052,-0.031,-0.026,-0.036
1980-03-01,-0.08,-0.031,-0.025,-0.036
1980-04-01,-0.011,-0.03,-0.025,-0.035
1980-05-01,-0.034,-0.03,-0.025,-0.035
1980-06-01,-0.1,-0.03,-0.025,-0.035
1980-07-01,-0.086,-0.03,-0.024,-0.035
1980-08-01,-0.066,-0.029,-0.024,-0.034
1980-09-01,-0.096,-0.029,-0.024,-0.034
1980-10-01,-0.115,-0.029,-0.024,-0.034
1980-11-01,-0.129,-0.029,-0.023,-0.034
1980-12-01,-0.181,-0.028,-0.023,-0.033
1981-01-01,-0.177,-0.028,-0.023,-0.033
1981-02-01,-0.098,-0.028,-0.023,-0.033
1981-03-01,-0.053,-0.028,-0.022,-0.033
1981-04-01,-0.182,-0.027,-0.022,-0.033
1981-05-01,-0.043,-0.027,-0.022,-0.032
1981-06-01,-0.066,-0.027,-0.022,-0.032
1981-07-01,-0.061,-0.027,-0.021,-0.032
1981-08-01,-0.054,-0.026,-0.021,-0.032
1981-09-01,-0.038,-0.026,-0.021,-0.031
1981-10-01,-0.112,-0.026,-0.021,-0.031
1981-11-01,-0.025,-0.026,-0.02,-0.031
1981-12-01,-0.028,-0.025,-0.02,-0.031
1982-01-01,-0.122,-0.025,-0.02,-0.03
1982-02-01,-0.058,-0.025,-0.02,-0.03
1982-03-01,-0.083,-0.025,-0.019,-0.03
1982-04-01,-0.2,-0.024,-0.019,-0.03
1982-05-01,-0.055,-0.024,-0.019,-0.029
1982-06-01,0.04,-0.024,-0.019,-0.029
1982-07-01,-0.07,-0.024,-0.018,-0.029
1982-08-01,-0.084,-0.023,-0.018,-0.029
1982-09-01,-0.06,-0.023,-0.018,-0.028
1982-10-01,0.016,-0.023,-0.018,-0.028
1982-11-01,-0.108,-0.023,-0.018,-0.028
1982-12-01,-0.01,-0.022,-0.017,-0.028
1983-01-01,-0.006,-0.022,-0.017,-0.028
1983-02-01,0.1,-0.022,-0.017,-0.027
1983-03-01,0.109,-0.022,-0.017,-0.027
1983-04-01,0.09,-0.022,-0.016,-0.027
